2020-03-30 02:13:35.554400 {"type":"join","timestamp":1585534415.5543513,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"beko","nickname":"beko","username":"~beko","name":"Bernd Kosmahl","photo":"https:\/\/beko.famkos.net\/wp-content\/uploads\/2019\/05\/photo_2017-10-20_11-57-42-40x40.jpg","url":"http:\/\/beko.famkos.net","tz":"Europe\/Berlin","host":"tripskip.maxr.org"},"content":null,"modes":[]}
2020-03-30 17:02:34.304200 {"type":"join","timestamp":1585587754.3041747,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"captain-nemoDisc","nickname":"captain-nemoDisc","username":"disco8337","name":"@_discord_326557018095747083:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qiilrrcjcwwlgasf"},"content":null,"modes":[]}
2020-03-30 17:02:34.425600 {"type":"join","timestamp":1585587754.4255698,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"bostaDiscord[m]","nickname":"bostaDiscord[m]","username":"disco7738","name":"@_discord_606036841241772042:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nkcatuhghmwkvzqf"},"content":null,"modes":[]}
2020-03-30 17:02:34.523300 {"type":"join","timestamp":1585587754.523336,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RDeckardDiscord[","nickname":"RDeckardDiscord[","username":"disco7245","name":"@_discord_544179164622880778:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zjtzhotxjwoajfgt"},"content":null,"modes":[]}
2020-03-30 17:02:34.522500 {"type":"join","timestamp":1585587754.5225308,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Senshi[m]","nickname":"Senshi[m]","username":"disco6347","name":"@_discord_509302971918712832:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gllhglfacaegrkex"},"content":null,"modes":[]}
2020-03-30 17:02:34.571500 {"type":"join","timestamp":1585587754.5715039,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"n9tDiscord[m]","nickname":"n9tDiscord[m]","username":"disco7214","name":"@_discord_568208955864514610:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-oljlrbcbuccsqaro"},"content":null,"modes":[]}
2020-03-30 17:02:34.622900 {"type":"join","timestamp":1585587754.622938,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gmelodieDiscord[","nickname":"gmelodieDiscord[","username":"disco7831","name":"@_discord_334042575704948737:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-bybqeybmdqutldhu"},"content":null,"modes":[]}
2020-03-30 17:02:34.715100 {"type":"join","timestamp":1585587754.7151241,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"bmiller59Discord","nickname":"bmiller59Discord","username":"disco8361","name":"@_discord_460985648732438529:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pdpkukgmrtrbvaqs"},"content":null,"modes":[]}
2020-03-30 17:02:34.716900 {"type":"join","timestamp":1585587754.7169383,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"EKLynxDiscord[m]","nickname":"EKLynxDiscord[m]","username":"disco8539","name":"@_discord_86990078286503936:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dynyeviqwjgcgtze"},"content":null,"modes":[]}
2020-03-30 17:02:34.800900 {"type":"join","timestamp":1585587754.8008733,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"M123897974564Dis","nickname":"M123897974564Dis","username":"discord630","name":"@_discord_630180866265448454:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vgxcqjfwhgsebzmq"},"content":null,"modes":[]}
2020-03-30 17:02:34.892800 {"type":"join","timestamp":1585587754.8927784,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"QwertyWhoreDisco","nickname":"QwertyWhoreDisco","username":"disco8224","name":"@_discord_423856226007515137:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pbrufrsclvyohhye"},"content":null,"modes":[]}
2020-03-30 17:02:34.982700 {"type":"join","timestamp":1585587754.9826999,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"pankajmendkiDisc","nickname":"pankajmendkiDisc","username":"disco9309","name":"@_discord_480234658420883456:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rfpxpgixlohbrdhl"},"content":null,"modes":[]}
2020-03-30 17:02:35.075100 {"type":"join","timestamp":1585587755.0750802,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"chrisDiscord[m]","nickname":"chrisDiscord[m]","username":"disco7260","name":"@_discord_256563378137464832:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xopzwqhyreuedomv"},"content":null,"modes":[]}
2020-03-30 17:02:35.167400 {"type":"join","timestamp":1585587755.1674085,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ptonerDiscord[m]","nickname":"ptonerDiscord[m]","username":"disco7376","name":"@_discord_408785942711894027:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jqwvbcbzrtekbmdp"},"content":null,"modes":[]}
2020-03-30 17:02:35.220800 {"type":"join","timestamp":1585587755.2208393,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"MMMMaggieDiscord","nickname":"MMMMaggieDiscord","username":"disco6968","name":"@_discord_557118774059204608:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-szkknhqleanpnpgm"},"content":null,"modes":[]}
2020-03-30 17:02:35.281000 {"type":"join","timestamp":1585587755.2810202,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JungleHeartDisco","nickname":"JungleHeartDisco","username":"disco7154","name":"@_discord_368821835308990465:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nffrokzlhirjtqwu"},"content":null,"modes":[]}
2020-03-30 17:02:35.283200 {"type":"join","timestamp":1585587755.2832222,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"vasaDiscord[m]","nickname":"vasaDiscord[m]","username":"disco7112","name":"@_discord_405767429369888779:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-izilfnmmhvxorgrs"},"content":null,"modes":[]}
2020-03-30 17:02:35.356600 {"type":"join","timestamp":1585587755.3565674,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"nyarlathotepDisc","nickname":"nyarlathotepDisc","username":"disco7163","name":"@_discord_391015671544414219:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mijfxkcllhwwaedz"},"content":null,"modes":[]}
2020-03-30 17:02:35.357400 {"type":"join","timestamp":1585587755.3574367,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gnunicorn[m]","nickname":"gnunicorn[m]","username":"disco6327","name":"@_discord_502857675869257735:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mjnrffxeckvkekpm"},"content":null,"modes":[]}
2020-03-30 17:02:35.444000 {"type":"join","timestamp":1585587755.4439511,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"hvergara[m]","nickname":"hvergara[m]","username":"disco6508","name":"@_discord_597351248752279565:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-glialjdifajblxoq"},"content":null,"modes":[]}
2020-03-30 17:02:35.497700 {"type":"join","timestamp":1585587755.497715,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"dowlandaielloDis","nickname":"dowlandaielloDis","username":"disco9546","name":"@_discord_285048567868162060:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qkfkslevxtqvzoef"},"content":null,"modes":[]}
2020-03-30 17:02:35.550800 {"type":"join","timestamp":1585587755.5507777,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"rittmeDiscord[m]","nickname":"rittmeDiscord[m]","username":"disco7100","name":"@_discord_471204372613693440:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cdyplcfypmfxphtf"},"content":null,"modes":[]}
2020-03-30 17:02:35.627300 {"type":"join","timestamp":1585587755.6272645,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"daveatQCDiscord[","nickname":"daveatQCDiscord[","username":"disco9593","name":"@_discord_667392949419507735:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-elhedexvvudwdkjh"},"content":null,"modes":[]}
2020-03-30 17:02:35.724600 {"type":"join","timestamp":1585587755.7245977,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"arjanvaneerselDi","nickname":"arjanvaneerselDi","username":"disco9651","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xoftmgytiylqpclc"},"content":null,"modes":[]}
2020-03-30 17:02:35.727900 {"type":"join","timestamp":1585587755.727876,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"hazDiscord[m]","nickname":"hazDiscord[m]","username":"disco7036","name":"@_discord_137643087919841280:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ririhzqlmkaecnda"},"content":null,"modes":[]}
2020-03-30 17:02:35.777000 {"type":"join","timestamp":1585587755.7770236,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"SuikaDiscord[m]","nickname":"SuikaDiscord[m]","username":"disco7225","name":"@_discord_136653790639161344:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xtskfeyqnbqymxpn"},"content":null,"modes":[]}
2020-03-30 17:02:35.828200 {"type":"join","timestamp":1585587755.8281655,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"pierrebocDiscord","nickname":"pierrebocDiscord","username":"disco6651","name":"@_discord_543858563961978881:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nbvobpqkkzcmucfp"},"content":null,"modes":[]}
2020-03-30 17:02:35.902500 {"type":"join","timestamp":1585587755.9024544,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jgmac1106Discord","nickname":"jgmac1106Discord","username":"disco7655","name":"@_discord_487993146383400961:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mqprysvtsqugzhel"},"content":null,"modes":[]}
2020-03-30 17:02:35.993600 {"type":"join","timestamp":1585587755.9935648,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"icaruszDiscord[m","nickname":"icaruszDiscord[m","username":"disco9591","name":"@_discord_535509337175490560:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zvrpzrkwmqhyzwpo"},"content":null,"modes":[]}
2020-03-30 17:02:36.093800 {"type":"join","timestamp":1585587756.093839,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ReallySnazzyDisc","nickname":"ReallySnazzyDisc","username":"disco7101","name":"@_discord_151411952701276160:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pisladgsbbkrkake"},"content":null,"modes":[]}
2020-03-30 17:02:36.096600 {"type":"join","timestamp":1585587756.0966332,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JustMaier[m]","nickname":"JustMaier[m]","username":"disco6547","name":"@_discord_303445765865603073:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fqmksrzfbsmqsehu"},"content":null,"modes":[]}
2020-03-30 17:02:36.143500 {"type":"join","timestamp":1585587756.1434898,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Ja3oodDiscord[m]","nickname":"Ja3oodDiscord[m]","username":"disco7089","name":"@_discord_400750833299488776:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rbchqohrsiqqxrjg"},"content":null,"modes":[]}
2020-03-30 17:02:36.196300 {"type":"join","timestamp":1585587756.1962888,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jmank88Discord[m","nickname":"jmank88Discord[m","username":"disco7165","name":"@_discord_494889102672527360:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ejkeeskkdhtwqbfi"},"content":null,"modes":[]}
2020-03-30 17:02:36.277900 {"type":"join","timestamp":1585587756.277881,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"wossDiscord[m]1","nickname":"wossDiscord[m]1","username":"disco9569","name":"@_discord_534025353165930496:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-byyhbkzdulazjjct"},"content":null,"modes":[]}
2020-03-30 17:02:36.372500 {"type":"join","timestamp":1585587756.3725147,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"AceFaceDiscord[m","nickname":"AceFaceDiscord[m","username":"disco7901","name":"@_discord_627823237379784706:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-livtdikdokznisbf"},"content":null,"modes":[]}
2020-03-30 17:02:36.373500 {"type":"join","timestamp":1585587756.3735013,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"sander[m]","nickname":"sander[m]","username":"disco6262","name":"@_discord_415955810393522187:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yjwtqxhfpisjuhgw"},"content":null,"modes":[]}
2020-03-30 17:02:36.457900 {"type":"join","timestamp":1585587756.4579008,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Giyomu[m]","nickname":"Giyomu[m]","username":"disco6243","name":"@_discord_161201362930106368:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-geecamscsczcbged"},"content":null,"modes":[]}
2020-03-30 17:02:36.549200 {"type":"join","timestamp":1585587756.54923,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"carsonfarmer[m]","nickname":"carsonfarmer[m]","username":"disco4515","name":"@_discord_499071680841252884:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pwzofvwcvuyeigtd"},"content":null,"modes":[]}
2020-03-30 17:02:36.603400 {"type":"join","timestamp":1585587756.603394,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"dy5es41Discord[m","nickname":"dy5es41Discord[m","username":"disco6932","name":"@_discord_499771904626786314:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gephfxzqurnxhnde"},"content":null,"modes":[]}
2020-03-30 17:02:36.655200 {"type":"join","timestamp":1585587756.6552222,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"funwhilelostDisc","nickname":"funwhilelostDisc","username":"disco6759","name":"@_discord_580098640316596225:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-leaslkknkhdyljfq"},"content":null,"modes":[]}
2020-03-30 17:02:36.742400 {"type":"join","timestamp":1585587756.7424126,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"zegordoDiscord[m","nickname":"zegordoDiscord[m","username":"disco7117","name":"@_discord_361268045014106112:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cokuwodrbxwkxocy"},"content":null,"modes":[]}
2020-03-30 17:02:36.735200 {"type":"join","timestamp":1585587756.7352264,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Lilz|BetaMe[m]","nickname":"Lilz|BetaMe[m]","username":"disco4740","name":"@_discord_386600418886680596:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-huslwuvhobkopvzr"},"content":null,"modes":[]}
2020-03-30 17:02:36.824200 {"type":"join","timestamp":1585587756.8242135,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"bekoDiscord[m]","nickname":"bekoDiscord[m]","username":"disco7656","name":"@_discord_296406134456320031:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xqtkjwckwedswcea"},"content":null,"modes":[]}
2020-03-30 17:02:36.832200 {"type":"join","timestamp":1585587756.8321538,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"TristanDiscord[m","nickname":"TristanDiscord[m","username":"disco7288","name":"@_discord_482476339975290881:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fgyijqnuiejlawef"},"content":null,"modes":[]}
2020-03-30 17:02:36.915700 {"type":"join","timestamp":1585587756.9157386,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"balupton[m]","nickname":"balupton[m]","username":"disco6261","name":"@_discord_105816512060751872:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-brzktibbajekcdrp"},"content":null,"modes":[]}
2020-03-30 17:02:37.008500 {"type":"join","timestamp":1585587757.008518,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"discord[m]","nickname":"discord[m]","username":"disco9073","name":"@_discord_578782533559255041:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vrtepylpbpjguzsd"},"content":null,"modes":[]}
2020-03-30 17:02:37.101000 {"type":"join","timestamp":1585587757.1009533,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"AlekseyDiscord[m","nickname":"AlekseyDiscord[m","username":"disco7814","name":"@_discord_487263625841737738:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xiprlyinauwhcfyn"},"content":null,"modes":[]}
2020-03-30 17:02:37.152100 {"type":"join","timestamp":1585587757.152138,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JayWelsh0845[m]","nickname":"JayWelsh0845[m]","username":"disco7042","name":"@_discord_223439370558898176:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jmfojxkicdpatwju"},"content":null,"modes":[]}
2020-03-30 17:02:37.211900 {"type":"join","timestamp":1585587757.2118807,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"neohexDiscord[m]","nickname":"neohexDiscord[m]","username":"disco7127","name":"@_discord_445577380506107915:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zjcyxtlvcoqikvie"},"content":null,"modes":[]}
2020-03-30 17:02:37.215700 {"type":"join","timestamp":1585587757.2157276,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"zgrDiscord[m]","nickname":"zgrDiscord[m]","username":"disco8305","name":"@_discord_322814945245003787:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xpptyfsxteqkiohe"},"content":null,"modes":[]}
2020-03-30 17:02:37.222800 {"type":"join","timestamp":1585587757.2227674,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gozala[m]","nickname":"gozala[m]","username":"disco6390","name":"@_discord_311930884318167042:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-njatmyppzondofcs"},"content":null,"modes":[]}
2020-03-30 17:02:37.284100 {"type":"join","timestamp":1585587757.2841122,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RenegadeDiscord[","nickname":"RenegadeDiscord[","username":"disco9805","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-egpxeotmiaanvcpw"},"content":null,"modes":[]}
2020-03-30 17:02:37.374400 {"type":"join","timestamp":1585587757.3744223,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CryptoEmpress[m]","nickname":"CryptoEmpress[m]","username":"disco6442","name":"@_discord_530977054158487553:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gcfxebbjcwtanxib"},"content":null,"modes":[]}
2020-03-30 17:02:37.469700 {"type":"join","timestamp":1585587757.4697363,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"nofwayyDiscord[m","nickname":"nofwayyDiscord[m","username":"disco7259","name":"@_discord_516237787029176330:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qlkmddhbtxmkzxod"},"content":null,"modes":[]}
2020-03-30 17:02:37.483200 {"type":"join","timestamp":1585587757.4831753,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"johanherman[m]","nickname":"johanherman[m]","username":"disco6533","name":"@_discord_587969711929819136:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-koiywisegfwxhhaw"},"content":null,"modes":[]}
2020-03-30 17:02:37.484300 {"type":"join","timestamp":1585587757.4843209,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gregjeanmartDisc","nickname":"gregjeanmartDisc","username":"disco6744","name":"@_discord_266652994278391808:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-eqvgyhbgssepwuna"},"content":null,"modes":[]}
2020-03-30 17:02:37.558200 {"type":"join","timestamp":1585587757.5582469,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"FusonDiscord[m]","nickname":"FusonDiscord[m]","username":"disco8223","name":"@_discord_254919107877666819:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wohxzmpkyjdsfufy"},"content":null,"modes":[]}
2020-03-30 17:02:37.656300 {"type":"join","timestamp":1585587757.6562605,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"lauren|Microspon","nickname":"lauren|Microspon","username":"disco6733","name":"@_discord_111007386507948032:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-spieiwkjtuocgzvc"},"content":null,"modes":[]}
2020-03-30 17:02:37.655500 {"type":"join","timestamp":1585587757.6554637,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"anthony-albertor","nickname":"anthony-albertor","username":"disco7825","name":"@_discord_513851433980919811:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qmcgmesqxqfetzdh"},"content":null,"modes":[]}
2020-03-30 17:02:37.741300 {"type":"join","timestamp":1585587757.7412944,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ZipperSKDiscord4","nickname":"ZipperSKDiscord4","username":"disco8214","name":"@_discord_632123093753528320:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-egsknqdplkwkyzcv"},"content":null,"modes":[]}
2020-03-30 17:02:37.840100 {"type":"join","timestamp":1585587757.8400874,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JordanKrageDisco","nickname":"JordanKrageDisco","username":"disco7019","name":"@_discord_252075852001443840:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kzlvddjqckkudxjd"},"content":null,"modes":[]}
2020-03-30 17:02:37.840900 {"type":"join","timestamp":1585587757.8409016,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"NooooooWayyyyyDi","nickname":"NooooooWayyyyyDi","username":"disco7160","name":"@_discord_411344161099350028:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ldcjtevdqnkmkvdk"},"content":null,"modes":[]}
2020-03-30 17:02:37.924400 {"type":"join","timestamp":1585587757.9243524,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"UsDiscord[m]","nickname":"UsDiscord[m]","username":"disco7234","name":"@_discord_508986388738473995:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tgpkkwwgcmgwnhrb"},"content":null,"modes":[]}
2020-03-30 17:02:38.027500 {"type":"join","timestamp":1585587758.0274734,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HexDiscord[m]","nickname":"HexDiscord[m]","username":"disco8451","name":"@_discord_175304310588964865:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hwpwmelgsfzimfmx"},"content":null,"modes":[]}
2020-03-30 17:02:38.018000 {"type":"join","timestamp":1585587758.0179644,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"NatoBoramDiscord","nickname":"NatoBoramDiscord","username":"disco6646","name":"@_discord_157311679288311808:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qjmxfyqqujbmscme"},"content":null,"modes":[]}
2020-03-30 17:02:38.035400 {"type":"join","timestamp":1585587758.0354414,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"M011000100111010","nickname":"M011000100111010","username":"disco7075","name":"@_discord_393659897687834624:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-achlxxnnsydzikbx"},"content":null,"modes":[]}
2020-03-30 17:02:38.109100 {"type":"join","timestamp":1585587758.1091015,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"hacdiasDiscord[m","nickname":"hacdiasDiscord[m","username":"disco8359","name":"@_discord_362132467953696779:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-eredyudzekgxtdqr"},"content":null,"modes":[]}
2020-03-30 17:02:38.206700 {"type":"join","timestamp":1585587758.2066686,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"kppDiscord[m]","nickname":"kppDiscord[m]","username":"disco8322","name":"@_discord_636355480347738122:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pfruyjagmyjqyzun"},"content":null,"modes":[]}
